@relation land_ort_train_table


@attribute location_found {false, true}
@attribute tokens {2, 1}
@attribute loc_lev numeric
@attribute eins {NE, ADV, NN, XY, ADJA, CARD, ADJD, FM, PIAT, APPR}
@attribute zwei {NE, NN, CARD}
@attribute one {NNP, JJ, NN, VBG, NNS, NNPS, VB, PRP, FW, UH, CC, MD, CD, RB, VBN, DT, IN}
@attribute two {NNP, CC, NN, NNPS, MD, VBG, RB, CD, NNS, VBN, FW, VB, IN, JJ}
@attribute count_one numeric
@attribute count_two numeric
@attribute has_adj {0, 1}
@attribute navi numeric
@attribute lang {en, de}
@attribute music_class numeric
@attribute body_class numeric
@attribute news_class numeric
@attribute location_class numeric
@attribute family_class numeric
@attribute career_class numeric
@attribute entity_class numeric
@attribute navigational_class {0, 1}
@attribute music_klasse numeric
@attribute body_klasse {0, 0.143, 0.286, 0.429}
@attribute news_klasse numeric
@attribute location_klasse numeric
@attribute family_klasse numeric
@attribute career_klasse numeric
@attribute class {NACHRICHTEN/INFORMATION, LAND/ORT}


@data
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,VBG,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
true,2,0,NE,NE,NNP,NNP,0,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.071,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,4,NE,NE,NNP,NNP,772,3,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,4,NE,NE,NN,NN,6,3,0,0,de,1.154,1.096,1.056,1.109,1.275,1.039,1.246,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,5,NE,NE,NNP,NNP,739,2,0,1,en,1.3035,1.2578,1.4086,1.3721,0.9698,1.2629,1.5454,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,186,3,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,ADJA,NN,NN,NN,1,0,1,0,de,0,0,0,0,0,0,0,0,0,0,0.333,0.071,0,0.182,LAND/ORT
false,2,-1,NN,NN,NNP,NNP,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NNP,?,52,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NN,NN,RB,0,0,0,0,de,1.057,1.022,1.202,1.267,0.889,1.026,1.194,0,0,0,0,0,0,0,LAND/ORT
false,2,5,NE,NE,IN,NNP,80,106,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,VBN,NNP,0,0,0,1,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,0,NN,NE,NNP,NNP,0,28,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.143,0,0,LAND/ORT
true,2,0,NN,NN,NNP,NNP,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0.667,0.143,0,0.091,LAND/ORT
false,2,-1,NN,NN,NNP,NNP,5,13,0,0,de,1.4801,1.2637,1.2772,1.2789,1.1482,1.1581,1.2871,0,0,0,0,0.429,0,0,LAND/ORT
true,1,0,NE,?,NN,?,0,15,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0.222,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NN,NN,NN,NNS,0,1,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,CC,?,1,0,0,0,en,1.4052,1.2578,1.5821,1.3721,0.9698,1.2629,1.4826,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,4,NE,NE,NNP,NNP,1,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,PRP,?,0,1,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,VBN,?,2,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,6,NN,NE,NNP,NNP,3,42,0,7,en,2.5142,2.6599,2.5059,3.1222,2.0431,2.7455,2.6576,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,0,0,0,0,en,1.2388,1.1762,1.1312,1.1901,1.5809,1.1636,1.4735,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNP,?,158,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,1.714,0,0,LAND/ORT
false,2,5,NE,NN,PRP,NNP,29,0,0,0,en,1.0813,1.0218,1.1375,1.1126,0.7859,1.1417,1.1938,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNS,7,6,0,3,en,1.3965,1.5069,1.4086,1.3721,1.1238,1.9099,1.4826,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NN,NE,NNP,NNP,38,0,0,0,de,1.4801,1.2637,1.2772,1.2789,1.1482,1.1581,1.2871,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,21,0,0,0,de,1.1907,1.0943,1.2267,1.1918,0.8959,1.5728,1.2809,0,0,0,0,0,0.083,1,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,11,NE,NN,NNP,NNP,3,11,0,0,de,1.2804,1.3013,1.1315,1.0343,1.1142,1.3773,1.1608,0,0,0,0,0,0,0.273,NACHRICHTEN/INFORMATION
false,2,-1,NE,CARD,NNP,CD,18,0,0,52,en,1.4052,1.2578,2.017,1.3721,0.9698,1.2629,1.4826,0,0,0,0.444,0,0,0,NACHRICHTEN/INFORMATION
false,2,4,NE,NE,NNP,CC,7,15,0,0,de,1.3703,1.1762,1.1892,1.1901,1.0714,1.0797,1.1988,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,3,PIAT,NN,DT,NNS,60,1,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,NACHRICHTEN/INFORMATION
false,2,2,NE,NE,MD,VB,177,23,0,3,en,2.793,2.6571,2.4609,2.318,2.2805,2.9621,2.5077,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,4,NE,?,NNP,?,63,0,0,0,de,1.0118,1.0293,1.0334,1.149,0.8061,0.944,1.1725,0,0,0,0,1.357,0,0,LAND/ORT
true,1,0,NE,?,?,?,1,2,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,3,NE,NN,NNP,NN,5,0,0,0,en,1.1544,1.1043,1.1713,1.109,1.4586,1.1611,1.347,0,0.556,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NN,NE,NNP,FW,1,812,0,0,de,2.0112,2.0428,2.1252,2.235,1.5245,1.916,2.3366,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,2,NN,NN,NNP,NNP,2,27,0,2,de,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,4,17,0,0,en,2.8043,2.6944,3.126,3.0351,2.061,2.5817,3.0284,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,4,1,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NNP,?,37,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,1.714,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,0,44,0,0,de,2.9985,3.0436,3.1457,3.5145,2.3131,2.8084,3.3038,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,17,NE,?,NNP,?,183,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,1,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,2,NE,NE,NN,NN,76,2,0,5,de,3.2392,2.7664,3.0368,3.0351,2.2522,2.7784,3.0284,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,JJ,NNP,8,111,1,16,de,1.5486,1.6099,1.399,1.4872,1.3228,1.297,1.4927,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NN,NN,27,160,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.643,0,0,LAND/ORT
false,1,5,NN,?,NNS,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,5,114,0,0,de,2.7715,2.6179,2.6814,2.8663,2.1568,2.4114,2.7699,0,0,0,0,0.071,0,0,LAND/ORT
true,1,0,NE,?,NN,?,35,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,2,-1,NN,NE,NNP,NNP,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0.182,LAND/ORT
false,1,-1,NN,?,?,?,2,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,0,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.286,0,0,LAND/ORT
false,2,4,NE,NN,NNP,NNP,737,1,0,0,de,0,0,0,0,0,0,0,0,0,0.143,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,0,NN,NE,NN,NN,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,209,0,0,3,de,1.3481,1.2455,1.4552,1.109,1.115,1.3273,1.186,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,2,NE,?,NN,?,2,0,0,5,de,1.74,1.1726,1.464,1.2779,0.9045,1.1775,1.3765,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NNP,NNP,1,174,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.071,6.167,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,0,0,0,104,de,1.3563,1.0961,1.1373,1.109,1.0003,1.0391,1.118,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,1,NN,?,NNP,?,26,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,0,2,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NN,?,?,?,30,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0.357,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,170,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,4,NN,?,NNP,?,7,0,0,0,de,0,0,0,0,0,0,0,0,0,0.143,0,0,0.167,0,NACHRICHTEN/INFORMATION
false,1,2,NE,?,NNP,?,9,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,12,NN,NN,NN,NN,0,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NN,?,?,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273,NACHRICHTEN/INFORMATION
false,2,4,NE,NN,NNP,NNP,6,206,0,0,de,2.9985,3.0436,3.1457,3.5145,2.3131,2.8084,3.3038,0,0,0,0,0,1.667,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,?,?,1,2,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,3,NE,NE,NNP,NNP,656,1,0,0,en,1.2081,1.2547,1.2615,1.3882,0.9394,1.1371,1.4285,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NN,NE,NNP,NNP,38,0,0,0,de,1.4801,1.2637,1.2772,1.2789,1.1482,1.1581,1.2871,0,0,0,0,0.143,0,0,LAND/ORT
false,2,1,NN,NE,NNP,NNP,6,5,0,1,de,2.6266,2.7656,2.6294,2.728,2.1179,2.821,2.7759,0,0,0,0,2.214,0,0,LAND/ORT
true,1,0,NE,?,UH,?,12,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.071,0,0,LAND/ORT
false,2,-1,NN,NE,NN,NN,1,0,0,0,de,1.057,1.022,1.202,1.267,0.889,1.026,1.194,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,5,NE,NE,NNP,NNP,118,35,0,0,en,1.0787,1.2019,1.0143,0.9708,0.916,1.3276,1.0906,0,0.222,0.143,0,0,0,0.182,NACHRICHTEN/INFORMATION
false,1,1,NE,?,NN,?,3,2,0,0,en,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.357,0,0,LAND/ORT
true,2,0,NE,NE,NNP,NNP,1,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.214,0,0,LAND/ORT
true,1,0,NE,?,NN,?,1,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,0,39,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0.667,0.143,0,0.091,LAND/ORT
false,1,-1,NE,?,NNS,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,9,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.571,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,18,20,0,52,de,2.9227,2.6088,3.734,2.8482,2.0097,2.6194,3.0843,0,0,0,0.444,0,0,0,NACHRICHTEN/INFORMATION
false,2,3,NN,NN,NNP,NNP,0,55,0,7,de,1.2891,1.9137,1.1816,1.2035,1.1657,1.4692,1.2898,0,0,0.429,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,1,61,0,7,en,1.325,1.4872,1.2451,1.1918,1.1305,1.581,1.3432,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NNP,?,15,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NN,NE,NNP,NNP,0,29,0,0,en,0,0,0,0,0,0,0,0,0.444,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNP,?,591,0,0,0,en,1.3051,1.1726,1.464,1.2779,0.9045,1.1775,1.3765,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,1,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,ADJA,NN,NNP,NNP,2,13,1,6,de,1.9715,1.3657,1.6379,1.417,1.2222,1.6348,1.4979,0,0,0.286,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,4,NE,NN,NNP,NNP,249,7,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NN,NN,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,3,NE,NE,NNS,IN,1,94,0,2,en,0.6822,1.0877,0.4864,0,0.4655,1.1675,0.3466,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,?,?,0,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0.286,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,1,0,NE,?,NN,?,12,0,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
false,1,3,NN,?,NN,?,36,0,0,0,en,1.1544,1.0961,1.0561,1.109,1.4586,1.0802,1.347,0,0,0,0,0,5.167,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,NN,?,3,35,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.143,0,0,LAND/ORT
true,2,0,NE,NE,NNP,NNP,163,2,0,0,de,1.4016,1.4409,1.5189,1.4762,1.0399,1.3565,1.775,0,0,0,0,1.5,0,0.091,LAND/ORT
false,1,7,NE,?,NN,?,2,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,LAND/ORT
false,1,-1,NN,?,JJ,?,0,0,1,0,en,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,2,3,NE,NE,NNP,NN,5,9,0,0,de,1.3649,1.329,1.1905,1.109,1.1604,1.3812,1.2193,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNS,?,1,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NN,NE,NNP,NN,13,0,0,6,de,2.6537,2.3974,2.1243,1.417,1.6877,2.8503,1.8444,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NN,NNP,NNP,163,0,0,0,de,1.4016,1.4409,1.5189,1.4762,1.0399,1.3565,1.775,0,0,0,0,1.5,0,0.091,LAND/ORT
true,1,0,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,3,NE,NE,NNP,NNP,25,39,0,0,en,1.27,1.3156,1.2213,1.1918,1.0778,1.475,1.3047,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNPS,139,14,0,1,de,0,0,0,0,0,0,0,0,0.667,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,5,NE,NE,NNP,NNP,7,102,0,0,de,2.5711,2.5815,2.2872,2.2245,2.5105,2.7304,2.5953,0,0,0,0,0.357,0,0,NACHRICHTEN/INFORMATION
false,2,5,NE,NE,NNP,NNP,11,12,0,0,en,2.4727,2.4056,2.5017,2.6554,1.8915,3.0238,2.6458,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,3,NE,?,CC,?,1,0,0,0,en,1.3924,1.4123,1.4577,1.6177,1.0786,1.307,1.6295,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NE,NN,NN,0,16,0,0,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0.286,0,0,LAND/ORT
false,2,2,NE,NE,NNP,NNP,12,6,0,0,de,1.2388,1.1762,1.1312,1.1901,1.5809,1.1636,1.4735,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,0,NN,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NNP,?,237,0,0,0,en,1.4992,1.5475,1.5728,1.7572,1.3431,1.4949,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NN,16,9,0,1,de,2.8028,2.8586,2.9815,3.1293,2.1263,2.6671,3.2814,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NNS,?,2,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NN,NNP,NN,0,24,0,1,en,1.2804,1.3013,1.1315,1.0343,1.1142,1.3802,1.1608,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,0,717,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,1,11,0,9,en,2.471,2.4883,2.4761,2.5069,2.0918,2.8298,2.5587,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,FW,?,11,0,0,0,en,1.4236,1.2792,1.6881,1.3721,1.1319,1.2751,1.4826,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,1,NE,?,NN,?,1,0,0,0,en,1.37,1.176,1.189,1.19,1.071,1.08,1.199,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NN,?,1,2,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NE,?,NNP,?,12,0,0,0,en,1.3998,1.3228,1.3345,1.6467,1.1739,1.2332,1.4208,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,5,NE,NE,NNP,NNP,4,2,0,3,de,1.2388,1.1762,1.1312,1.1901,1.5809,1.1636,1.4735,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NN,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NN,NE,NN,NN,2,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,2,NE,?,NNP,?,301,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0.5,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNP,?,1,0,0,0,en,1.1544,1.0961,1.0561,1.109,1.4586,1.0802,1.347,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,1,3,NE,?,NN,?,9,0,0,0,de,1.3649,1.329,1.1905,1.109,1.1604,1.3812,1.2193,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NN,NNP,NNP,15,0,0,1,de,1.1907,1.0943,1.2197,1.1918,0.8433,1.8427,1.2809,0,0.667,0,0.222,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NE,?,FW,?,15,0,0,1,de,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0,0,0,LAND/ORT
false,1,2,NN,?,NN,?,13,0,0,0,en,1.5365,1.4634,1.2889,1.1901,1.2626,1.5957,1.3215,0,0,0,0,0,0,0.273,NACHRICHTEN/INFORMATION
false,2,-1,NN,NN,NNS,NNP,6,5,0,39,en,1.2523,1.3512,1.1738,1.566,1.1826,1.4165,1.2969,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,0,NN,?,NN,?,1,0,0,0,en,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,NNP,?,3,0,0,5,de,1.7071,1.2637,1.3252,1.2789,1.1482,1.1581,1.2871,0,0.111,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,-1,NE,NE,NNP,NNP,212,4,0,0,de,2.7687,2.8172,2.8423,3.1815,2.2047,2.5853,3.1684,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,1,10,NE,?,NN,?,0,0,0,0,de,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
true,2,0,NN,NN,NNP,NNP,0,19,0,0,de,1.0574,1.0218,1.202,1.2671,0.889,1.0261,1.1938,0,0,0,0,0.143,0,0,LAND/ORT
true,2,0,NE,NN,NN,NN,0,1,0,7,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,9,0,0,0,de,1.0095,0.9542,1.0616,1.0392,0.7316,1.0653,1.1138,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
false,2,4,NE,NE,NNP,NNP,6,11,0,0,de,2.7628,2.7333,2.6742,2.7916,2.2255,2.6992,2.7794,0,0,0,0,0,0.167,0.364,NACHRICHTEN/INFORMATION
false,1,20,NE,?,NNP,?,0,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,LAND/ORT
false,2,-1,NE,NE,NNP,NNP,9,1,0,0,en,2.8043,2.6944,3.0368,3.0351,2.061,2.5817,3.0284,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,592,8,0,0,en,1.3642,1.1902,1.2709,1.3233,1.0349,1.1517,1.2951,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NN,?,NN,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0.143,0,0,LAND/ORT
false,1,-1,NN,?,NNS,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NN,NN,NNP,NNP,0,3,0,0,de,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,2,6,0,0,de,1.005,0.9539,0.921,0.9651,1.2552,0.9348,1.1473,0,0,0,0,0,0,0,LAND/ORT
false,1,-1,NN,?,?,?,0,0,0,0,de,0,0,0,0,0,0,0,0,0.444,0.143,0,0,0.167,0.818,NACHRICHTEN/INFORMATION
false,2,3,NE,NE,DT,NNP,12,236,0,2,de,1.567,1.6755,1.399,1.4872,1.387,1.4901,1.5165,0,0.111,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,NE,NNP,NNP,154,12,0,0,en,1.1907,1.0943,1.2197,1.1918,0.8433,1.8427,1.2809,0,0,0,0,0.143,0,0,NACHRICHTEN/INFORMATION
false,1,-1,NE,?,NNP,?,335,0,0,0,en,1.4992,1.5218,1.5728,1.7572,1.1565,1.4042,1.6519,0,0,0,0,0,0,0,NACHRICHTEN/INFORMATION
true,2,0,NE,CARD,NN,CD,39,0,0,0,en,1.499,1.522,1.573,1.757,1.157,1.404,1.652,0,0,0,0,0,0,0,LAND/ORT
