id,location_name,location_iata,location_state,location_art
e61ecbdc-2627-4b53-892f-39e982c5b92f,Annapolis,ANP,USA,int
c1c622b7-08bf-4700-ae80-24a892137093,Angola,ANQ,USA,int
317410a3-e48b-45bc-9ff0-ed974130b111,Antwerpen (Deurne (Antwerpen)|Deurne),ANR,Belgien,int
04aa7d38-43ed-46cd-8ff3-98aa642efb54,Andahuaylas,ANS,Peru,int
6f60b8ef-be63-4565-b2ed-cfcb650f56b5,C. Bird International Airport,ANU,Antigua (Kleine Antillen) Antigua,int
808c225b-53a7-48bd-ab1e-ce8834bbc699,Anvik,ANV,USA,int
6b45aa0b-0644-46c2-b55d-917b48e2b187,Ainsworth,ANW,USA,int
449a9543-9e28-4cdf-bd06-d93bda2fe136,Andoya/Andenes,ANX,Norwegen,int
bcab1642-a88d-47cd-9a63-04f1bcc069a8,Anthony,ANY,USA,int
bec697c4-b195-484d-9a0b-6dc4f522b430,Angus Downs,ANZ,Australien,int
b2e7cb38-8fc2-4e5b-b8da-32e872951e8f,Aroa,AOA,Papua-Neuguinea,int
1785d6cb-c654-447a-aa99-d6df882959a4,Annanberg,AOB,Papua-Neuguinea,int
107d6f57-8a15-43c5-987e-9ad1850cd544,Altenburg,AOC,Deutschland,int
cdef0c6f-de07-4af9-ba3c-218379a4dcc9,Abou Deia,AOD,Tschad,int
edea8fd0-7673-4393-be7d-6c658a220758,Eskisehir,AOE,Türkei,int
4bdca056-3ecf-4810-aaf9-193cd8b32e45,Anshan,AOG,Volksrepublik China|China,int
f73b45d8-6c64-4b99-b966-bce4ebd297a9,Lima (Ohio),AOH,Vereinigte Staaten|USA,int
bb5a7ef9-db9b-44f0-8000-260335dc8175,Ancona,AOI,Italien,int
83db401d-f31f-4ef2-a50c-b3fca78ff1e6,Aomori,AOJ,Japan,int
a6a3f74c-26fb-4252-9434-1fc1bf8607f3,Karpathos,AOK,Griechenland,int
4d501df1-4cef-44ce-925f-7ff875b614e6,Paso de los Libres,AOL,Argentinien,int
3c7eff08-f420-4eb2-b582-88eec63812f7,Arona (Papua-Neuguinea) Arona,AON,Papua-Neuguinea,int
2e72afbe-b935-43a2-befb-db3e1f95d96f,Martinsburg (Pennsylvania),AOO,USA,int
af62298f-3574-4516-9d89-e525d2f5b7f4,Alor Setar,AOR,Malaysia,int
bb8f1729-2257-465d-b788-1ce928d8f969,Amook,AOS,USA,int
1dc4cfe6-d984-44d8-80db-c3768f6c1b27,Aosta,AOT,Italien,int
6ddfcec4-f983-4716-a4de-2e01b7c24204,Attapeu,AOU,Laos,int
c665ce3a-fa96-4195-9c52-ff8a4cfcfe15,Ava,AOV,USA,int
6e2126ce-086f-4488-af37-31b4f776820c,Denver,APA,USA,int
7d2623e8-5b01-435e-8e20-7b6743ba7821,Apolo,APB,Bolivien,int
765a9a7b-b7ee-4dc1-a1ff-fad0e318981b,Napa,APC,USA,int
298438b1-7b86-4427-9b00-9e0a7129779a,San Juan de Aposento,APE,Peru,int
5e192ea8-7a67-4a72-b3c3-440ca1aabb41,Naples (Florida),APF,USA,int
80f5f485-a3c7-407e-b0a5-e00e63b2b1b3,Aberdeen,APG,USA,int
40e2be9a-0675-4136-83ee-ebbc3295c074,Bowling Green (Virginia)|Bowling Green,APH,USA,int
b8481223-0352-42ed-9933-987b7750148b,Apiay,API,Kolumbien,int
f1e12f2c-218d-49bc-adbe-8e1af2856bc4,Apataki,APK,Französisch-Polynesien,int
ce2629fe-4872-4bb7-97ae-67a78b6580a1,Nampula,APL,Mosambik,int
58ad93f0-7cbb-4428-a7e2-09505d34e5ff,Alpena,APN,USA,int
f8aae7e2-accb-4beb-bb1d-a11464859e7b,Apartadó,APO,Kolumbien,int
43df7f0d-ec38-405d-8a50-5fe50205e6f0,Asapa,APP,Papua-Neuguinea,int
9043f137-0e30-407d-a957-7a6b3464a673,Arapiraca,APQ,Brasilien,int
7c2ab50b-1f61-4f40-836e-c6173dfa408f,April River,APR,Papua-Neuguinea,int
b11f99e0-58c4-44ba-8957-3d609381d8a8,Anápolis,APS,Brasilien,int
36860688-3ab6-49bc-894b-6bd2572ba1d1,Jasper (Tennessee),APT,USA,int
041e5bab-bcc5-49ee-a052-06fb025f0b8d,Apucarana,APU,Brasilien,int
fc146681-9b73-4c0e-a059-6ae438f081f4,Apple Valley (Kalifornien) Apple Valley,APV,USA,int
9215ebea-8603-4eb6-b3eb-577e020a4be9,Apia,APW,Samoa,int
b8b39ac7-0d66-4428-9d05-e5e353af4580,Arapongas,APX,Brasilien,int
16a6af26-7297-40ba-b877-565881690034,Alto do Parnaiba,APY,Brasilien,int
03b887ec-2a6c-4509-a1d3-31b8c921bdb8,Zapala,APZ,Argentinien,int
73e52895-fbec-4b02-b2e3-33c5cfd07362,Araraquara,AQA,Brasilien,int
f0cecbdb-f648-4ad7-8847-223ee1683563,Santa Cruz del Quiché,AQB,Guatemala,int
e24a1805-fe06-4f84-a1ff-b62f016c9072,Klawock,AQC,USA,int
dad4e2d2-7edc-4a99-bc29-e5e90a613e41,Anqing,AQG,Volksrepublik China,int
f660e885-33ed-4c27-a7ae-5a9430cf2465,Quinhagak,AQH,USA,int
6da7e1e8-aa9f-4aa7-a5c3-8525c6af70a2,Qaisumah,AQI,Saudi-Arabien,int
802f878e-01c2-4e2b-9c1e-b1ddbb5c574e,Aqaba,AQJ,Jordanien,int
e12fd616-83ad-443b-8af0-10ae57550e65,Ariquemes,AQM,Brasilien,int
fb000a3e-8a56-4a72-b910-45d35c5b4220,Arequipa,AQP,Peru,int
430198f2-fab2-4219-aec9-8d8bcda170c2,Saqani,AQS,Fidschi,int
2b37c96a-d01a-479b-8af5-5de062e23318,Nuiqsut,AQT,USA,int
615782ad-672b-42f2-9c9b-7940cf51bfbf,Alyeska/Girdwood (Alaska),AQY,USA,int
79265bee-12eb-49f7-8128-c9844a8094f1,New Iberia,ARA,USA,int
8effdfe2-96a1-401c-bcd6-477f043c80f7,Ann Arbor,ARB,USA,int
afcba4ea-767b-40b9-bdc4-7c840d274481,Arctic Village,ARC,USA,int
3868edd9-489c-48ff-ba12-9a4bef0732e2,Alor,ARD,Indonesien,int
4d870de0-9ba9-48a1-a23e-f48f4fa896a9,Arecibo,ARE,Puerto Rico,int
34e62a72-f50c-4fc7-aacc-f2036fa9f4b6,Acaricuara,ARF,Kolumbien,int
c9c11466-10eb-4014-b60c-35c7d1800563,Walnut Ridge (Arkansas),ARG,USA,int
44123741-0bc1-4806-882e-5ea37245bcdd,Archangelsk,ARH,Russland,int
9f364e0f-afc8-4204-b2b8-eae1f23aabf6,Arica,ARI,Chile,int
76f17b88-2dd1-49db-9c43-5431aae175fe,Arso,ARJ,Indonesien,int
551d74d4-8960-4451-9587-65576a3a7b73,Arusha,ARK,Tansania,int
c780d192-43cb-40b8-8b81-76e29f365cba,Nationalpark Arly Arly,ARL,Burkina Faso,int
0e1df634-b0cd-431a-b9fd-11373e9f107c,Armidale,ARM,Australien,int
5491afa7-0ce8-4a7a-a64d-d47a1e8bef3e,Stockholm,ARN,Schweden,int
9a9ad1ee-40fa-4624-bec3-fc76a26f3dbd,Arboletes,ARO,Kolumbien,int
e8a10532-60c7-4694-8711-3296891c401c,Aragip,ARP,Papua-Neuguinea,int
52cd9aa5-0d17-46bd-8691-4a8d9be8ee60,Arauquita,ARQ,Kolumbien,int
e35504ee-51b2-4292-b221-1f8c7b514a17,Alto Rio Senguer,ARR,Argentinien,int
f5ca04d8-bbb1-42c0-bc3a-959007bb04fc,Aragarças,ARS,Brasilien,int
58ef6f0b-88df-4fa2-9c77-2b58e0483973,Watertown (City New York),ART,USA,int
3fc38b66-9a0c-4b1b-b971-c666ef6e2667,Araçatuba,ARU,Brasilien,int
d0bdaf80-b8df-4dd9-86bc-2f8fcec7fcc0,Minocqua/Woodruff,ARV,,int
e6952c61-550d-4706-831a-8e6d7c821c42,Arad,ARW,Rumänien,int
a8618a39-e6ef-4db4-a912-8b5ffc847b12,Neptune (New Jersey),ARX,USA,int
2467fdbc-c898-406e-978f-483808ed1845,Ararat,ARY,Australien,int
762dbd7b-3904-4035-9d6f-a00fe775a5a4,N'Zeto,ARZ,Angola,int
0705a283-03f3-47a2-9f76-0076d3ad0973,Assab,ASA,Eritrea,int
3d01293a-e902-4e55-8240-ec205ff6038d,Asgabat,ASB,Turkmenistan,int
566dce7a-6499-4085-a4e6-dde5a4472d59,Ascención de Guarayos Ascensión,ASC,Bolivien,int
4813f725-2c86-41eb-9452-8009ed5b1d3c,Andros,ASD,Bahamas,int
bcd86a2d-f64c-4ba1-881b-01e60e070199,Aspen,ASE,USA,int
e7e0c9dc-49c3-4885-978f-483c193312a9,Astrachan,ASF,Russland,int
53e7828d-d411-4f22-bcac-b0e85ba15202,Ashburton,ASG,Neuseeland,int
a28d07cf-4334-40c0-b707-b336a0679f85,Nashua (New Hampshire),ASH,USA,int
f57eb3e5-3ec3-4735-a2ea-6ce38d6ec569,Georgetown (Ascension),ASI,Ascension und Tristan da Cunha,int
f47dd70f-35ff-4977-9f1a-ec778eafaccf,Amami,ASJ,Japan,int
4e876776-7f63-4e98-8361-5daf50fa16ca,Yamoussoukro,ASK,Elfenbeinküste,int
5f4923c9-dd5f-4d91-b37a-1bb2de4f6a9a,Marshall (Texas),ASL,USA,int
0bfbf5e7-e836-4d5c-b421-08eb3e317f53,Asmara,ASM,Eritrea,int
5dc1ae06-91df-4d1a-a496-e874350ebed6,Talladega,ASN,USA,int
9e2c4a0d-3832-40cb-9333-e06694b921ea,Asosa,ASO,Äthiopien,int
73b9e334-87c7-41d4-b415-5b6d8235a6cf,Alice Springs,ASP,Australien,int
d2943fbb-33b8-4245-a8de-7c349efbb40e,Austin,ASQ,USA,int
8a5c6645-2d58-4567-942f-f7ca2d227fb1,Kayseri,ASR,Türkei,int
b5454ae7-0d80-4cab-ab1d-058087081c96,Astoria,AST,USA,int
cc81d3f7-07ab-4fa0-b901-5f4bd0955341,Asunción,ASU,Paraguay,int
18513185-86ea-4027-a1d9-a2966551e507,Amboseli,ASV,Kenia,int
c3d6ef85-c7aa-4435-9a84-0c4915902088,Assuan,ASW,Ägypten,int
3ccea9dd-7a76-4664-b343-bb922c99eed2,Ashland,ASX,USA,int
38df8843-7a7d-47d8-a436-8f2eafd65255,Ashley (North Dakota) Ashley,ASY,USA,int
7b44bf34-4148-46b6-bbb5-9112ab803f82,Asirim,ASZ,Papua-Neuguinea,int
d5dda79c-1836-4009-9c39-be2ed4e5d30b,Anta,ATA,Peru,int
21747fcc-f97b-4e19-8339-827f1194a17b,Atbara,ATB,Sudan,int
c837b4cd-ffba-4edd-b40f-e794ed66a3cd,Arthur's Town,ATC,Bahamas,int
65c02cff-3771-4cf2-a1f3-11f63a012bc2,Atoifi,ATD,Salomonen,int
5562cd7a-9fbf-4142-a768-0f56cf5b99ea,Antlers,ATE,USA,int
3a60d660-bc49-44b6-b5ad-fc7973ee5222,Ambato,ATF,Ecuador,int
0f093b30-b0b8-4ea5-b23e-8d8c279c5548,Atalaya,ATG,Peru,int
1460da97-2860-4b38-a744-b414b5763f70,Athen,ATH,Griechenland,int
96faa225-1602-4319-8014-3f11a818caa8,Artigas,ATI,Uruguay,int
e8a4d30e-bb6a-4ce3-9878-7c41c62aace1,Antsirabe,ATJ,Madagaskar,int
ee741dda-f4c2-46d5-87f2-4157ce01623f,Atqasuk,ATK,USA,int
98a1421e-ed4e-420f-934c-063c5ae2f621,Atlanta,ATL,USA,int
5d1cd364-3aea-4dc1-9804-2fc36634c27a,Altamira,ATM,Brasilien,int
44e49eab-64d0-4ef4-b221-b17ed4138b7d,Namatanai,ATN,Papua-Neuguinea,int
4de4df7f-9682-44e3-8c5a-2d2623265185,Athens,ATO,USA,int
e67c19f1-2422-4365-8fd2-401de496147d,Aitape,ATP,Papua-Neuguinea,int
b5ecc700-8c78-49f8-893b-16774a897fe8,Amritsar,ATQ,Indien,int
99317cd4-90be-4840-aa9f-bdc85c7b2bfa,Atar,ATR,Mauretanien,int
3359c3ec-8df7-43ea-aa40-2a63cc998eb8,Artesia (New Mexico) Artesia,ATS,USA,int
caf7fa6a-2684-4614-9fac-7ffea5ad82a5,Atmaulak,ATT,USA,int
9ecd1995-b526-4cc7-be69-df9d0cea7c8c,Attu,ATU,USA,int
062762c5-5398-4df6-98ab-ed6113bcad55,Ati,ATV,Tschad,int
a7d2d376-f063-4dd9-830b-8bad30e7dbcc,Appleton,ATW,USA,int
c8795e25-ff8f-4cf0-a2ab-724e45b43745,Watertown (South Dakota),ATY,USA,int
ba3974b7-415b-4325-a285-f3c7e429f81a,Assiut,ATZ,Ägypten,int
6a684164-da4a-4d98-83f6-ad44119bee78,Oranjestad,AUA,,int
05400ac4-846a-46e4-b572-a10c7bd6dec3,Itauba,AUB,Brasilien,int
63f50d12-ee95-45df-a9ff-d2329ee3d9aa,Arauca,AUC,Kolumbien,int
abe8264f-403f-4c67-bd66-d13a0d5aa4f8,Augustus Downs,AUD,Australien,int
1d3a0567-9e44-4142-99a4-f16de938a949,Abu Rudeis,AUE,Ägypten,int
a3c4e861-0ace-4bb9-85c1-6563cd5678a1,Auxerre,AUF,Frankreich,int
17b56b2b-f75c-4751-8a03-c2a52ec77f08,Augusta,AUG,USA,int
7c41b073-fe9c-4beb-b721-12f5222ac6d4,Abu Dhabi,AUH,Vereinigte Arabische Emirate,int
55f55bd0-639c-4f46-ae49-123aad924fc4,Aua,AUI,Papua-Neuguinea,int
97a5c470-a4a7-4775-9eab-e4f8a6681766,Ambunti,AUJ,Papua-Neuguinea,int
d0b08692-1b29-46a8-b317-751b7db6d4e1,Alakanuk,AUK,USA,int
68748de4-2418-4c07-ab95-830926e542d1,Aur-Atoll,AUL,Marshallinseln,int
588f97ab-b166-4d62-a52c-3b1b99524bf3,Austin,AUM,USA,int
d652d34f-298e-4f70-8f76-d07828056b50,Auburn,AUN,USA,int
1e21a2d2-82f8-4a9c-8835-bfac62773734,Auburn (Alabama) Auburn-Opelika,AUO,,int
32dbb828-52bd-4c84-a803-975685b6ae9e,Agaun,AUP,Papua-Neuguinea,int
5f75cbbc-41b5-43a4-8cd3-4a509a8e232e,Atuona,AUQ,Französisch-Polynesien,int
7af649ef-547f-476c-9fd6-681bfd19ab49,Aurillac,AUR,Frankreich,int
1c15204a-5664-4db9-abc4-c4e58745add4,Austin,AUS,USA,int
3a56cb97-9fdb-43de-8d8e-4d9a6e1b18a9,Atauro,AUT,Osttimor,int
eac0f301-62e3-4806-bd9b-889668e0da8c,Aurukun Mission,AUU,Australien,int
7efa3c3d-e225-43f3-8a6a-b17a930369c3,Aumo,AUV,Papua Neuguinea,int
c26c782a-9965-4d8c-a0ca-44f83dbe0c54,Wausau,AUW,USA,int
f3c48a3e-2ff2-4714-b80f-89e9f9343c5a,Araguaina,AUX,Brasilien,int
d164dea9-bcc1-425c-b42d-bdd06dd669b8,Anatom,AUY,Vanuatu,int
b334a4d4-c1a2-4f60-a44d-7d861a48f9f1,Aurora,AUZ,USA,int
9eeab166-bb51-4676-a476-6d3469808cb4,Aviano,AVB,Italien,int
ec368a7c-de32-4d6a-83b3-1d6361880e88,South Hill (Virginia),AVC,USA,int
a870ae1a-3f5e-4862-95db-deb42d6d22d6,Avord,AVD,Frankreich,int
feb30bd5-a3ce-4ff6-a924-040bbe0193d2,Avenal,AVE,USA,int
b32c2035-38c1-4fbf-8790-46d97a2e3cb9,Avoriaz,AVF,Frankreich,int
e8880e21-925f-4b2d-ac15-b2f8da556ad7,Auvergne,AVG,Australien,int
33689dd8-ede6-4204-880e-effee96f8748,Ciego de Ãvila,AVI,Kuba,int
f2e5828d-db43-4f3e-9117-55618af5e010,Arwaicheer,AVK,Mongolei,int
a4a6f7d3-f30a-48eb-8845-ea52fe60599e,Asheville,AVL,USA,int
40ac5217-daec-4a43-b4d5-ebd1852ded1d,Avignon,AVN,Frankreich,int
fc4557d1-68e1-4135-a414-be717b2dc93e,Avon Park (Florida) Avon Park,AVO,USA,int
270025a9-1702-4c4a-9fcb-ac262568ed58,Wilkes-Barre,AVP,USA,int
16fede22-9f84-4b8d-ae96-2cb66b5eb068,Avu Avu,AVU,Salomonen,int
9021b036-345f-4657-9fe1-cb3895e7c0c7,Geelong,AVV,Australien,int
f6cd783e-5e2b-4927-9c12-869ee1b9473b,Tucson,AVW,USA,int
5a8ffa96-08e3-497e-b2c3-8915340f9cf0,Santa Catalina Island,AVX,USA,int
77fbede7-d43f-44fc-b941-d3baf05cb986,Awassa,AWA,Äthiopien,int
483e2114-66ff-426c-815e-c302c270ae14,Awaba,AWB,Papua-Neuguinea,int
03ad2e19-69ed-483e-aadc-0c5428bf6532,Aniwa,AWD,Vanuatu,int
5bf960e5-ddfc-4d14-b89f-ee54c1cf8d9b,Alowe,AWE,Gabun,int
62b9eb7f-fffb-4b60-886d-ffbfbd3e70b0,Washington (Iowa),AWG,USA,int
3ec07339-4156-4afc-9dec-bdf76a37a9a9,Awareh,AWH,Äthiopien,int
705c83e1-a5a0-4e1a-8f00-d26d5b52fcda,Wake,AWK,USA,int
7719f782-eeb2-4e1e-8424-bbd35ef63069,West Memphis,AWM,USA,int
f6c1301c-841b-497a-968d-30b91871dffc,Alton Downs,AWN,Australien,int
6cf97ec7-9104-4a95-8d23-b96af097aef5,Austral Downs,AWP,Australien,int
4c5dbabd-5965-4b8c-87cf-66d5cffbad17,Awar,AWR,Papua-Neuguinea,int
d00129b3-25ea-4ad0-98cd-678e260921d0,Ahvaz,AWZ,Iran,int
ca29dee2-035d-49c9-a466-26d90b941c01,The Valley (Anguilla)|The Valley,AXA,Vereinigtes Königreich,int
3c67ddb0-08b6-47b0-9c4e-618c83725348,Alexandria Bay,AXB,Vereinigte Staaten,int
f94a8cd9-9726-4859-83df-4a17463866aa,Aramac,AXC,Australien,int
9a6f48d5-1bf7-4335-8b8f-ce74ada2fcbc,Alexandroupolis,AXD,Griechenland,int
63c1669a-6ae1-40ef-8de9-665bdf5dc77c,Algona,AXG,Vereinigte Staaten,int
2ac8e427-cb34-43b6-9b19-5c918db3aba7,Houston,AXH,Vereinigte Staaten,int
ed571915-a9e4-4cad-8aa5-8fc75bdbfeb0,Amakusa,AXJ,Japan,int
00ab7a47-1791-4152-928e-86f27d413c90,Ataq,AXK,Jemen,int
8d63cafe-20fb-405e-adba-ac261d2e0f3b,Alexandria,AXL,Australien,int
3cc734d4-fe92-4518-b68f-706e681a045c,Armenia,AXM,Kolumbien,int
538d1195-b5da-4d2b-a567-3a95314f8fe6,Alexandria,AXN,Vereinigte Staaten,int
b2ee3028-1c06-48ac-a68c-2bfc9cf12c82,Spring Point,AXP,Bahamas,int
a55fad4b-2572-4366-8f0b-06a9a0167270,Arutua,AXR,Französisch-Polynesien,int
81a48183-0af9-4013-a285-7406527f4815,Altus,AXS,Vereinigte Staaten,int
2552a784-2a13-4ca8-806e-25ad13785833,Akita,AXT,Japan,int
c00e8839-5f4d-4c2a-810a-988f59a29e31,Aksum,AXU,Äthiopien,int
ea0e24d6-31c3-456c-beec-7e2e7d00488b,Wapakoneta,AXV,Vereinigte Staaten,int
6fb23064-ec7b-4a8c-9b41-c089fb9eff63,Angel Fire,AXX,Vereinigte Staaten,int
5925cd08-80a9-4624-8dde-363f429662ed,Ayapel,AYA,Kolumbien,int
0ddea516-bef5-4678-a08e-9639b82db09f,Ayachucho,AYC,Kolumbien,int
603ce41c-04de-4239-adea-6c2f7f2759f2,Alroy Downs,AYD,Australien,int
58cc9d81-7a68-4b92-931f-8edf68c96434,Ayer (Massachusetts) Ayer/Fort Devens,AYE,USA,int
f527f59d-1014-44b7-96b8-b3bba2b95c2d,Yaguara,AYG,Kolumbien,int
eefa0285-0654-4a0d-ac5e-1484d211fadd,Alconbury,AYH,Vereinigtes Königreich,int
ba93aaeb-aea8-4457-be03-69ea5c8641a9,Yari (Kolumbien,AYI,Kolumbien,int
03f5df19-1120-41fc-b370-f4c58170e80c,Lincoln,AYJ,USA,int
2bf8c4ca-e58c-4732-94d4-7b41d58cfd32,Arqalyq,AYK,Kasachstan,int
539e17c2-aebe-4074-b182-74332f18bbbd,Anthony Lagoon,AYL,Australien,int
fd95d1f0-a31b-4f8b-b6f7-ba61a9c7b49c,Anyang,AYN,Volksrepublik China,int
18fc1c18-3468-4a94-87d7-332ebe5e997d,Ayacucho,AYP,Peru,int
257132f5-5b92-464d-a6fb-f0b035bd3ee9,Yulara (Uluá¹u Ayers Rock),AYQ,Australien,int
9ba3ad95-e9b7-4c61-8b3b-ffc8588a2c6c,Ayr,AYR,Australien,int
e2a34414-c70a-4eb2-bc70-5cec23601688,Waycross (Georgia),AYS,USA,int
a6b5c192-4a17-4a24-a042-8ca6796187c0,Antalya,AYT,Türkei,int
86bd33ed-82ea-4fb4-80f6-74782ff37b5c,Aiyura,AYU,Papua-Neuguinea,int
8fd88fd7-9fd8-42d9-a117-13ec86a65de6,Ayawasi,AYW,Indonesien,int
a58d5c21-d97f-41b4-8d8e-babca0fd60ff,Al-Baida' Al-Bayda,AYY,Jemen,int
97e7403c-cbd0-49bb-9d16-fa911f3e17a3,Amityville,AYZ,USA,int
eb2f7d6a-ef4f-4520-97c7-33ecf5c2eefb,Phoenix,AZA,USA,int
2e23265b-1d6e-433f-964d-c9b38f8fc2b9,Amazon Bay,AZB,Papua-Neuguinea,int
8d8caba2-c8b7-47b1-8356-40016f22191b,Yazd,AZD,Iran,int
7ef7de58-3404-4080-9d8d-6bd175f243a9,Hazlehurst (Georgia),AZE,USA,int
e3a0dc2b-13b5-44d3-b0c8-f32f594bc740,Apatzingán,AZG,Mexiko,int
d15069f7-063e-486d-9ad2-06c00c1b216a,Abu Dhabi,AZI,Vereinigte Arabische Emirate,int
042b5f1c-b0b3-4aaa-8d87-6dbacf53c6ff,Andizhan,AZN,Usbekistan,int
44b2642e-2cf9-4114-8d58-c73f66177332,Kalamazoo,AZO,USA,int
99ae3d43-16c9-4fb0-90f5-a3ffc74f1166,Atizapan (Mexiko-Stadt),AZP,Mexiko,int
14e3e208-47d7-4fd6-a842-1d233feecb4d,Adrar  Adrar (Touat),AZR,Algerien,int
77eb5c73-2bcb-481c-a7cb-09f783bfc746,Samaná,AZS,Dominikanische Republik,int
67f3ec63-2f91-4891-80f4-42f22c520a2d,Zapatoca,AZT,Kolumbien,int
8a8472c6-9aba-4a5d-bdb9-6fac6bc3ef6c,Ambriz,AZZ,Angola,int
eef0ff21-6470-4273-b975-1a2a954d0dda,Bialla,BAA,Papua-Neuguinea,int
ac2c83f2-e84b-4f52-9362-b2eb0e57b9c3,Marysville (Kalifornien),BAB,Vereinigte Staaten,int
c7b81326-cc59-427c-b3fa-0d0aee129064,Barranca de Upia,BAC,Kolumbien,int
e6db458a-5314-465c-bc94-eb70785682b0,Shreveport,BAD,Vereinigte Staaten,int
f1eb96f0-04fd-4004-b40c-ecbe4fefc1cd,Barcelonnette,BAE,Frankreich,int
ff0bb82c-fd48-49c6-99c5-0304ed312181,Westfield (Massachusetts),BAF,Vereinigte Staaten,int
9456d17b-fad3-4b8d-a7b9-339c0bb77cd0,Baguio City,BAG,Philippinen,int
900fe373-bc1a-4fd6-a05c-ba4c01f4e4ff,Manama,BAH,Bahrain,int
f0f54f47-8ee7-4e01-bdee-6f58076b7af3,Buenos Aires (Puntarenas) Buenos Aires,BAI,Costa Rica,int
960fc702-aabe-4c66-b012-bb54f3d5bd55,Bali (Papua-Neuguinea) Bali,BAJ,Papua-Neuguinea,int
eef1c5a5-f9a5-43fc-948a-c88ef8f60055,Baku,BAK,Aserbaidjan,int
25a1953c-a21e-49d6-ad20-729c7c717029,Batman,BAL,Türkei,int
4e3e06e8-637b-4506-adf6-e7a9b4213051,Battle Mountain (Nevada) Battle Mountain,BAM,Vereinigte Staaten,int
7dce2540-2a47-4afa-9656-647ae81c91e7,Basongo,BAN,Demokratische Republik Kongo,int
253faf81-dc44-401d-baf7-432933513443,Ban Mak Khaeng,BAO,Thailand,int
c9aa73a7-5ef8-45f0-8fe5-e596ec322697,Baibara,BAP,Papua-Neuguinea,int
8b0ff673-7510-41be-bf9d-805c31811ad3,Barranquilla,BAQ,Kolumbien,int
c407bf19-d489-4871-8833-6054f9bf5e8b,Bakerinsel,BAR,Vereinigte Staaten,int
8cfe8e4e-b831-49d4-bf6f-3fc8c6a29784,Balalae,BAS,Salomonen,int
95b7dccd-3363-4dd6-8e11-1911af54364f,Barretos,BAT,Brasilien,int
778a3b00-c8da-47b5-84c2-d9fe2cbcce0f,Bauru,BAU,Brasilien,int
e84b06a2-4f94-46b2-a21c-0e8c652e4b01,Baotou,BAV,China,int
f920b25e-1c44-4edd-85a8-d1024dcf4724,Biawonque,BAW,Gabun,int
06656534-7529-4780-b9f9-48f03534700a,Barnaul,BAX,Russland,int
68e23774-4eef-4669-a884-1317fcfd66ad,Baia Mare,BAY,Rumänien,int
a3ce8cd8-d445-4fd9-9f03-357476484d91,Barcelos,BAZ,Brasilien,int
8e2926e3-1e72-48cf-aad4-d95e283c92d6,Balmaceda,BBA,Chile,int
542580ab-973c-4d58-a467-6847dc091959,Benson,BBB,Vereinigte Staaten,int
3980c777-e865-4cfb-b560-f40fe205541f,Bay City (Texas) Bay City,BBC,Vereinigte Staaten,int
d3f0f9b4-664c-4ade-aacc-3691d25fd686,Brady,BBD,Vereinigte Staaten,int
10006063-c67c-470a-875e-1763a38a3508,Big Bell,BBE,Australien,int
44bfcb65-8899-480d-a901-58848060560a,Burlington,BBF,Vereinigte Staaten,int
eddccebf-1e07-49dc-935f-d8d1d5db304b,Butaritari,BBG,Kiribati,int
18a242df-0c8e-4ddc-a35f-7ff1bc0e46f1,Barth,BBH,Deutschland,int
67e89f99-d703-4320-85fe-4b433d28ae56,Bhubaneswar,BBI,Indien,int
d36fd737-acdb-46e4-b115-12cc70d71f74,Bitburg,BBJ,Deutschland,int
64515c27-876c-4ab0-8798-888769fe5866,Kasane,BBK,Botswana,int
c4ce8228-72f2-44a1-9647-789bd7c64e41,Babolsar,BBL,Iran,int
c5becbb3-3ccf-4a8c-a5d9-3a1547902c20,Battambang,BBM,Kambodscha,int
c09ab45c-7423-4af0-8e92-9f1033ed2c1f,Bario,BBN,Malaysia,int
35abff15-04ae-4a73-aa37-47ad52b5e257,Berbera,BBO,Somalia,int
c75935ae-122a-4c2b-91da-b7687936528f,Bembridge,BBP,Vereinigtes Königreich|Großbritannien,int
93c9f69a-66a1-47bd-9676-7da13b7d16a5,Codrington (Barbuda),BBQ,Antigua und Barbuda,int
264c1d5b-1d00-442e-9d18-03593e4370b3,Basse-Terre  Basse-Terre,BBR,Frankreich,int
486e52f9-fdd3-427b-beb6-8b4d60fb1991,Camberley,BBS,Vereinigtes Königreich,int
f52c312c-e322-4ed8-b2c8-686ad27cba27,Berbérati,BBT,Zentralafrikanische Republik,int
e68cf096-4204-40a5-b2f0-563dfa318377,Bukarest,BBU,Rumänien,int
edf36eb1-e9cb-42ed-a767-dc9a8efaafbe,Bereby,BBV,Côte d'Ivoire,int
287b6a82-e7d0-4f5f-bbe2-dab0999ba778,Broken Bow (Nebraska) Broken Bow,BBW,Vereinigte Staaten,int
c84f8700-dbb9-4e75-a4ba-a298d5637401,Blue Bell (Pennsylvania) Blue Bell,BBX,Vereinigte Staaten,int
922eefe0-4f20-4535-adf6-96fa0e0a890d,Bambari,BBY,Zentralafrikanische Republik,int
50515f40-6284-436a-9fb5-6ba7a3286845,Zambezi (Sambia),BBZ,Sambia,int
373a62f5-e177-460c-9b2e-90435b196897,Baracoa,BCA,Kuba,int
23549e91-9d30-4148-b58f-7cd87442f446,Blacksburg,BCB,Vereinigte Staaten,int
c24fab6b-b1d8-498e-8bbd-f0526be08a64,Bear Creek (Alaska) Bear Creek,BCC,Vereinigte Staaten,int
